COD_OFICI,COD_NIVELOFIC,des_ofici,cod_cbc,des_cbc,cod_zona,des_zona,COD_TERRIT,des_territ,cod_areanego,des_areanego
4536,10,MOGENTE (AGTE:V.MOLLA COLOMER),9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4587,10,XATIVA-ABU MASAIFA,9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4758,10,LLOSA DE RANES(AGTE:ASES.LA PAZ),9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6549,10,VALLADA,9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6706,10,L'OLLERIA,9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7216,10,XATIVA-CARLOS SARTHOU,9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9492,20,CBC-XATIVA-ALMDA.JAUME I,9492,CBC-XATIVA-ALMDA.JAUME I,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
556,10,GANDIA AG. MAGISTRADO,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
560,10,GANDIA-HOSPITAL,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
567,10,OLIVA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
580,10,PILES,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1220,10,GANDIA-MAYOR,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2740,10,GANDIA-MAYOR,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2741,10,GANDIA-GRAO,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2943,10,GANDIA-MAGISTRAT CATALA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3698,10,L FONT(AGTE:M.GUALDE SELLENS),9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3771,10,GANCIA2(AGTE:J.QUILES BOLUDA),9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4595,10,GANDIA-REPUBLICA ARGENTINA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4657,10,OLIVA-CERVANTES,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4818,10,GANDIA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6186,10,GANDIA-PLAZA ELIPTICA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6766,10,OLIVA-GREGORI MAIANS I CISCAR,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7316,10,OLIVA-A. JUAN SANCHO,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7714,10,GANDIA-GERMANIAS,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
8031,10,GANDIA-PINTOR SOROLLA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9494,20,CBC-GANDIA-OLIVA,9494,CBC-GANDIA-OLIVA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
516,10,CORBERA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
553,10,CULLERA-DOCTOR ALEMANY,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
571,10,SUECA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1696,10,SIMAT DE VALLDIGNA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1699,10,TABERNES DE VALLDIGNA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2320,10,CULLERA-DOCTOR ALEMANY,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5927,10,CULLERA-PLAYA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6115,10,TABERNES VALLDIGNA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7096,10,SUECA-PLAZA AYUNTAMIEMTO,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9495,20,CBC-CULLERA-DR.ALEMANY,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9513,10,CULLERA-MARINA,9495,CBC-CULLERA-DR.ALEMANY,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
186,10,ALZIRA-P.MAYOR P.PAR,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
527,10,POBLA LLARGA,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
532,10,VILLANUEVA DE CASTELLON,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
539,10,ALBERIQUE,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
545,10,ALZIRA-PL. MAYOR,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
552,10,CARCAIXENT,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2936,10,ALZIRA-SANTA CATALINA,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3768,10,VILLANUEVA CASTEL(AGTE:M.CLIMENT M.),9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5359,10,LLOMBAI (AGTE:J.SALES HERNANDEZ),9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6139,10,ALZIRA-PARQUE ALQUENENCIA,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6484,10,CARCAIXENT-AV.GERMANIAS,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9496,20,CBC-ALZIRA-STOS PATRONOS,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9502,10,ALZIRA-SANTOS PATRONOS,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9524,10,CARCAIXENT-SAN FCO ASIS,9496,CBC-ALZIRA-STOS PATRONOS,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
230,10,ALGEMESI,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
459,10,ALGINET,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
523,10,L'ALCUDIA,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
526,10,BENIFAIO,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1146,10,BENIFAYO,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1429,10,ALBALAT DE LA RIBERA,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1663,10,ALBERIQUE,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1740,10,CARLET,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3767,10,ALGINET (AGTE:CEPAL ASESORES SL),9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5205,10,ALCUDIA1(AGTE:M.SEGURA BARBERA),9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6487,10,ALMUSSAFES,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6745,10,ALGEMESI-AV.GENERALITAT,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7967,10,CARLET-RESIDENCIA-OTP,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9497,20,CBC-CARLET,9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9596,10,ALGEMESI (AGTE:C.GOMEZ EBRI),9497,CBC-CARLET,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
115,10,"COCENTAINA-PASSEIG DEL COMTAT, 34",9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
549,10,BOCAIRENT,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
568,10,ONTINYENT-PLAZA DE LA CONCEPCION,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1428,10,ALBAIDA,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2073,10,COCENTAINA-P.COMTAT,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2941,10,ONTINYENT,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2967,10,COCENTAINA,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3809,10,L'OLLERIA1(AGTE:J.SEMPER EGEA),9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3920,10,AGULLENT(AGTE:J.CHAFER),9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4299,10,MURO DEL ALCOI-SAN ANTONIO,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4539,10,L'OLLERIA (AGTE:C.SISTERNES GARRIDO),9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4575,10,MURO DEL ALCOI,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4675,10,ONTENIENTE-AV. DANIEL GIL,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6184,10,ONTINYENT-AV. L ALMAIG,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9499,20,CBC-COCENTAINA,9499,CBC-COCENTAINA,9884,Z. LEVANTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9885,30,Z.VALENCIA NORTE,,,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
543,10,SEDAVI,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
582,10,PAIPORTA,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1074,10,BENETUSER,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1132,10,BENETUSER,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1444,10,SEDAVI-ALFAFAR,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1445,10,ALFAFAR-HIPER,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6165,10,MASSANASSA,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7782,10,PAIPORTA-JAIME I,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7784,10,PICANYA,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9498,20,CBC-SEDAVI-ALFAFAR,9498,CBC-SEDAVI-ALFAFAR,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
458,10,ALAQUAS,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
554,10,QUART DE POBLET-PRIMERO DE MAYO,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
572,10,TORRENT-PL. MAYOR,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1443,10,ALDAYA,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2280,10,QUART DE POBLET,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2926,10,QUART DE POBLET-SAN ONOFRE,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
2927,10,TORRENT,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6046,10,TORRENT-AV. PAIS VALENCIA,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6291,10,MONTSERRAT,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6410,10,TORRENT,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6683,10,TORRENT-MUSICO JOSE ORTI,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6885,10,TORRENT-CAMI REAL,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6886,10,CSB ALDAIA-BARRIO CRISTO,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7312,10,ALAQUAS-PAIS VALENCIA,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9500,20,CBC-TORRENT - ALDAIA,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9541,10,ALDAIA-IGLESIA,9500,CBC-TORRENT - ALDAIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
529,10,SILLA-VALENCIA,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
548,10,PICASSENT,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
551,10,CATARROJA,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3769,10,PICASSENT (AGTE:F.CARBONELL CHANZA),9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3806,10,ALCASSER1(AGTE:V.NAVALON),9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4580,10,ALCASSER (AGTE:M.SAN JUAN LLACER),9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5080,10,PICASSENT,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5382,10,ALBAL (AGTE:J.BERZAL JIMENEZ),9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5919,10,ALBAL,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6045,10,SILLA SAN JOSE,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6614,10,CATARROJA-AV.RAMBLETA,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6679,10,ALCASSER,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9517,20,CBC-CATARROJA-CAMI REAL,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9521,10,CATARROJA-CAMI REAL,9517,CBC-CATARROJA-CAMI REAL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
544,10,BENAGUASIL,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
565,10,LLIRIA,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1165,10,L'ELIANA  (AGTE:A./CONSULTORES MHB),9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1636,10,POBLA VALLBONA,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5910,10,L'ELIANA,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6868,10,LLIRIA-PLA DE L'ARC,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7009,10,VILAMARXANT,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9507,10,LLIRIA-LIBERTAD,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9518,20,CBC-LLIRIA,9518,CBC-LLIRIA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
578,10,MANISES,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
579,10,PATERNA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1073,10,RIBARROJA DEL TURIA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5020,10,PATERNA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5763,10,PATERNA-VICENTE MORTES,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6044,10,PATERNA-VALTERNA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6482,10,MANISES-CERAMISTA ALFONS,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9510,10,PATERNA-MAYOR,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9511,10,MANISES-MASIA DE LA COVA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9519,20,CBC-PATERNA,9519,CBC-PATERNA,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
573,10,SAGUNTO-PUERTO,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1145,10,BENIFAIRO DE LES VALLS,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1694,10,SAGUNTO-CAMI REAL,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5560,10,SAGUNTO-PUERTO,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5561,10,SAGUNT-CAMI REAL 61,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5626,10,SAGUNTO-PUERTO-ROTONDA,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6681,10,PUERTO SAGUNTO-CANOVAS,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9512,10,PUERTO SAGUNTO-PZ.MERCADO,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9520,20,CBC-SAGUNTO-PUERTO,9520,CBC-SAGUNTO-PUERTO,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
521,10,MASSAMAGRELL,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
546,10,PUÇOL,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3915,10,PUIG(AGTE:D.SANCHEZ),9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
4116,10,PUEBLA FARNALS(AGTE:INMOBIL.J),9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5330,10,PUZOL,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5350,10,RAFELBUÑOL,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5358,10,ALBUIXEC (AGTE:P.MARTINEZ CATALA),9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5362,10,MASSALFASSAR (AGTE:J.SAN ROQUE M),9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6368,10,EL PUIG,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6680,10,PUÇOL-AV.ALFINACH,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
6696,10,POBLA DE FARNALS,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7095,10,MUSEROS,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9522,20,CBC-PUÇOL,9522,CBC-PUÇOL,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
135,10,ALBORAIA,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
462,10,ALBORAIA,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
3182,10,MELIANA,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
5393,10,ALBALAT SORELLS (AGTE:P M GEST.INT.),9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7342,10,FOIOS,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
7362,10,ALMACERA,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9523,20,CBC-ALBORAIA-AV.M.NOSTRU,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9544,10,TABERNES BLANQUES,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
9553,10,ALBORAIA-AV.MARE NOSTRUM,9523,CBC-ALBORAIA-AV.M.NOSTRU,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
576,10,MONCADA,9526,CBC-BURJASSOT,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1072,10,BETERA,9526,CBC-BURJASSOT,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
1520,10,BURJASSOT,9526,CBC-BURJASSOT,9885,Z.VALENCIA NORTE,1964,D.T.ESTE,13,BANCA COMERCIAL
