COD_IDCONTRA,COD_PERSONA,FAP_CONTR,IMP_CAPDIS,IMP_CAPINI,IMP_CAPPEN
00000000000000000287683262,25223087,17JAN2001,81116.60,81116.60,2003.41
00000000000000000244136654,25226900,24FEB2015,99578.00,99578.00,94241.07
00000000000000000020197043,25230593,02APR2009,148278.73,148278.73,0.00
00000000000000000272141498,25230593,19FEB2016,111233.68,111233.68,105768.26
00000000000000000372873840,25230593,13MAR2017,11665.56,11665.56,11665.56
00000000000000000017051227,25231223,23FEB2006,139693.47,139693.47,66499.35
00000000000000000018016181,25233929,30MAR2006,168000.00,158000.00,124490.65
00000000000000000025704509,25240951,19JUN2006,95506.40,95506.40,0.00
00000000000000000197289684,25240951,28OCT2013,4100.00,4100.00,0.00
00000000000000000024582566,25246659,13NOV2006,140400.00,122400.00,102172.43
00000000000000000262447065,25246659,18AUG2015,0.00,0.00,0.00
00000000000000000263270295,25246659,03SEP2015,4000.00,4000.00,3451.04
00000000000000000361691403,25246659,06OCT2016,0.00,178.37,61.20
00000000000000000145403760,25246715,21DEC2011,100000.00,100000.00,81225.51
00000000000000000147410194,25252665,08FEB2012,11000.00,11000.00,0.00
00000000000000000212569010,25256740,05DEC2013,4316.09,4316.09,0.00
00000000000000000255791357,25258103,07MAY2015,8615.81,8615.81,6430.34
00000000000000000361754441,25266082,07OCT2016,5846.25,5846.25,5310.55
00000000000000000092222713,25267020,20AUG2010,165447.87,142447.87,159103.10
00000000000000000244247299,25268561,29JAN2015,40000.00,40000.00,37486.98
00000000000000000358536741,25268561,16AUG2016,4127.86,4127.86,3434.44
00000000000000000281146001,25269778,07JUN2016,20000.00,20000.00,18434.55
00000000000000000361269498,25269778,03OCT2016,0.00,0.00,0.00
00000000000000000280273176,25270418,23MAY2016,0.00,0.00,0.00
00000000000000000017341138,25271203,28APR2009,180000.00,180000.00,137392.97
00000000000000000189719290,25271203,14JUN2013,3215.20,3215.20,0.00
00000000000000000197268620,25271203,28OCT2013,1600.00,1600.00,0.00
00000000000000000253188083,25271203,11MAR2015,10135.03,10135.03,0.00
00000000000000000283456894,25273059,13AUG2015,88000.00,88000.00,84180.99
00000000000000000241082778,25277045,31JUL2014,6970.00,6970.00,6085.99
00000000000000000142208662,25283951,04OCT2011,13837.44,13837.44,5982.68
00000000000000000020151811,25295344,28FEB2006,224000.00,224000.00,161806.47
00000000000000000173812764,25296109,20FEB2003,36000.00,36000.00,2932.93
00000000000000000025651821,25298597,03APR2006,187994.67,235520.00,53201.08
00000000000000000016633801,25309493,26JAN2007,126600.00,126600.00,106526.96
00000000000000000283282320,25325863,18NOV2015,20000.00,20000.00,17089.23
00000000000000000283775364,25325863,11MAR2010,7000.00,7000.00,2512.15
00000000000000000283775692,25325863,31JUL2007,335000.00,335000.00,280396.14
00000000000000000016630495,25335527,17MAR2006,82592.00,82592.00,66764.72
00000000000000000273676850,25340868,02FEB2016,0.00,0.00,0.00
00000000000000000281213083,25340868,08JUN2016,0.00,0.00,0.00
00000000000000000358271941,25340868,08AUG2016,0.00,0.00,0.00
00000000000000000363158790,25340868,21OCT2016,0.00,0.00,0.00
00000000000000000373838032,25340868,27MAR2017,10000.00,10000.00,10000.00
00000100000000001194427749,25340868,17FEB2015,11819.13,11819.13,4442.00
00000000000000000091027383,25341729,21JUL2010,290000.00,290000.00,252636.34
00000000000000000261692083,25341729,03AUG2015,0.00,0.00,0.00
00000000000000000267108879,25341729,03NOV2015,0.00,0.00,0.00
00000000000000000271923591,25341729,04JAN2016,0.00,0.00,0.00
00000000000000000273677694,25341729,02FEB2016,0.00,0.00,0.00
00000000000000000277133906,25341729,31MAR2016,0.00,0.00,0.00
00000000000000000280909841,25341729,02JUN2016,0.00,0.00,0.00
00000000000000000356488524,25341729,11JUL2016,0.00,0.00,0.00
00000000000000000356505034,25341729,11JUL2016,0.00,0.00,0.00
00000000000000000359527744,25341729,05SEP2016,0.00,0.00,0.00
00000000000000000361269090,25341729,03OCT2016,0.00,240.98,41.64
00000000000000000366097135,25341729,30NOV2016,0.00,226.34,132.22
00000000000000000369602738,25341729,24JAN2017,0.00,150.00,100.74
00000000000000000369602739,25341729,24JAN2017,0.00,50.00,33.58
00000000000000000369602740,25341729,24JAN2017,0.00,50.00,33.58
00000000000000000370106179,25341729,31JAN2017,0.00,147.69,99.19
00000000000000000372142217,25341729,01MAR2017,0.00,62.59,62.59
00000000000000000372881911,25341729,10MAR2017,0.00,67.37,67.37
00000000000000000274035566,25342211,10FEB2016,10390.00,10390.00,8415.50
00000000000000000368712154,25345028,12JAN2017,0.00,349.00,310.22
00000000000000000274243350,25345437,09MAR2016,76000.00,76000.00,73377.30
00000000000000000021530607,25351299,19JUL2007,295000.00,295000.00,245795.89
00000000000000000024233681,25354050,20DEC2006,54548.00,54548.00,30758.16
00000000000000000017721490,25358790,25APR2007,238000.00,238000.00,197653.86
00000000000000000250729399,25358790,30JAN2015,5300.00,5300.00,1440.68
00000000000000000016907226,25364616,27JUN2006,260000.00,260000.00,214544.58
00000000000000000250814492,25366590,04FEB2015,6000.00,6000.00,1925.95
00000000000000000025271769,25374417,04JUL2006,115500.00,115500.00,53403.24
00000000000000000024238445,25375433,29SEP2006,72836.41,72836.41,12759.21
00000000000000000355636454,25376041,29JUN2016,1696.16,1696.16,0.00
00000000000000000362983278,25390032,20OCT2016,4276.00,4276.00,3733.93
00000000000000000272659762,25393705,12FEB2016,100000.00,100000.00,96182.61
00000000000000000165496248,25400628,21MAR2016,0.00,0.00,0.00
00000000000000000281139548,25400628,07JUN2016,0.00,0.00,0.00
00000000000000000281140062,25400628,07JUN2016,0.00,0.00,0.00
00000000000000000281140063,25400628,07JUN2016,0.00,0.00,0.00
00000000000000000359249009,25400628,30AUG2016,0.00,184.99,0.00
00000000000000000366184172,25400628,01DEC2016,0.00,508.00,343.67
00000000000000000368057396,25400628,02JAN2017,0.00,1000.00,923.32
00000000000000000246338253,25403957,03NOV2014,2650.01,2650.01,0.00
00000000000000000021157466,25408195,25MAY2007,10000.00,10000.00,220.41
00000000000000000021158910,25408195,25MAY2007,83105.00,83105.00,69462.09
00000000000000000081911751,25417235,03MAY2010,50000.00,50000.00,15692.46
00000000000000000017420797,25439823,15MAY2009,14591.84,14591.84,4984.21
00000000000000000269262572,25440039,01DEC2015,5668.67,5668.67,5228.50
00000000000000000025694945,25444430,06SEP2007,128758.24,128758.24,90974.40
00000000000000000157268398,25447069,20DEC2012,84000.00,84000.00,68873.76
00000000000000000138088458,25448386,14JUN2011,2508.69,2508.69,0.00
00000000000000000021232544,25448671,10APR2006,146000.00,146000.00,45711.56
00000000000000000248935420,25459580,17DEC2014,0.00,0.00,0.00
00000000000000000097861627,25469594,23SEP2010,5323.27,5323.27,2828.13
00000000000000000025740687,25474726,05JUN2006,172511.93,191680.00,22497.28
00000000000000000018109800,25480321,21APR2006,27692.31,27692.31,0.00
00000000000000000017540288,25483836,11MAY2006,146600.00,146600.00,76612.62
00000000000000000021599266,25487639,11FEB2008,19706.50,19706.50,0.00
00000000000000000265304160,25487639,16OCT2015,109380.82,109380.82,106049.90
00000000000000000278748171,25487639,26APR2016,0.00,0.00,0.00
00000000000000000367564528,25487639,22DEC2016,0.00,180.38,61.01
00000000000000000367565055,25487639,22DEC2016,0.00,119.99,40.58
00000100000000000597058922,25487639,14OCT2016,18433.35,18433.35,17289.15
00000000000000000020228896,25489334,26JUL2006,72944.07,72944.07,0.00
00000000000000000020228968,25489334,06MAR2008,220000.00,220000.00,139690.45
00000000000000000020228975,25489334,07NOV2008,80000.00,80000.00,41722.35
00000000000000000178885676,25489371,29NOV2002,82219.63,82219.63,28750.30
00000100000000001194139374,25501062,19FEB2015,10000.00,10000.00,5034.58
00000000000000000025698887,25507985,16JUN2006,99514.09,99514.09,12726.53
00000000000000000020099477,25515458,24FEB2009,114000.00,114000.00,104078.82
00000000000000000018747704,25554630,05SEP2006,24000.00,24000.00,0.00
00000000000000000356180694,25568097,27JUL2016,97572.28,97572.28,96255.00
00000000000000000283331720,25570650,26FEB2009,30000.00,30000.00,24577.92
00000000000000000339594009,25570650,20OCT2011,3250.00,3250.00,2673.29
00000000000000000339602767,25570650,03OCT2006,106000.00,106000.00,78228.27
00000000000000000016731366,25578596,26MAR2009,8700.00,8700.00,1400.63
00000000000000000018594949,25587749,20OCT2006,128176.64,128176.64,64469.02
00000100000000000350131107,25587749,15JAN2008,50900.00,50900.00,36430.63
00000000000000000266376966,25588243,29OCT2015,140000.00,140000.00,134688.32
00000000000000000369612841,25592685,25JAN2017,1800.00,1800.00,1756.16
00000000000000000260444184,25616043,28JUL2015,64837.18,64837.18,62359.76
00000000000000000267108696,25616043,03NOV2015,0.00,0.00,0.00
00000000000000000273756999,25616043,04FEB2016,5199.43,5199.43,0.00
00000000000000000359527337,25616043,05SEP2016,0.00,0.00,0.00
00000000000000000362520202,25616043,13OCT2016,6865.18,6865.18,6439.03
00000000000000000017233305,25636685,30AUG2006,163000.00,163000.00,142464.93
00000000000000000267444761,25637308,09NOV2015,0.00,0.00,0.00
00000000000000000280272935,25637308,23MAY2016,0.00,0.00,0.00
00000000000000000357803603,25637308,28JUL2016,0.00,0.00,0.00
00000000000000000357916664,25637308,01AUG2016,0.00,0.00,0.00
00000000000000000024570405,25638453,29NOV2006,96000.00,90000.00,63070.43
00000000000000000368159823,25644126,03JAN2017,0.00,133.34,89.55
00000000000000000369373150,25644126,20JAN2017,0.00,112.95,102.39
00000000000000000369373348,25644126,20JAN2017,0.00,57.94,48.63
00000000000000000091093356,25644260,23JUL2010,195355.00,195355.00,157655.34
00000000000000000140660117,25648667,16AUG2011,118423.22,118423.22,107512.88
00000000000000000020245562,25683804,31OCT2007,53000.00,53000.00,33033.45
00000000000000000018352899,25696027,18APR2008,160000.00,160000.00,113494.92
00000000000000000283421868,25697114,17JAN2006,3000.00,3000.00,0.00
00000000000000000283422222,25697114,31MAY2004,57000.00,57000.00,24028.63
00000000000000000159530194,25701759,26NOV2012,29242.66,29242.66,0.00
00000000000000000020921839,25708076,30AUG2006,9393.94,9393.94,0.00
00000000000000000371823840,25714618,21MAR2017,113517.08,113517.08,113517.08
00000000000000000368841474,25716108,13JAN2017,3204.00,3204.00,2957.12
00000000000000000266814602,25724360,29OCT2015,19000.00,19000.00,16706.96
00000000000000000363904302,25724360,02NOV2016,0.00,0.00,0.00
00000100000000000342487607,25724360,17JUL2007,9500.00,9500.00,0.00
00000000000000000169155551,25725449,26JUN2008,155007.48,155007.48,123214.65
00000000000000000169156724,25725449,26JUN2008,82698.06,82698.06,65904.77
00000000000000000169156887,25725449,09APR2010,18362.00,18362.00,3369.42
00000000000000000242962513,25743979,27AUG2014,13145.62,13145.62,10588.97
00000000000000000082836169,25745209,28MAY2010,208920.00,138210.69,188073.61
00000000000000000016765578,25745924,29MAY2009,25431.41,25431.41,0.00
00000100000000000597244231,25748616,25OCT2012,90947.12,90947.12,81980.59
00000000000000000021310544,25752211,13DEC2006,170363.00,170363.00,107483.72
00000000000000000235015741,25753302,28APR2014,84000.00,84000.00,26279.89
00000000000000000253286859,25770768,12MAR2015,12121.21,12121.21,7677.87
00000000000000000088256417,25776421,21JUN2010,12328.05,12328.05,2694.60
00000000000000000369659097,25780434,25JAN2017,2302.97,2302.97,1932.49
00000000000000000155730249,25780567,20NOV2012,43000.00,43000.00,32040.95
00000000000000000025814247,25801953,17NOV2006,51885.58,51885.58,29060.71
00000000000000000197290266,25801953,10NOV2013,3773.79,3773.79,1417.48
00000000000000000243328288,25815844,04SEP2014,14090.94,14090.94,11342.24
00000000000000000283306217,25836285,07FEB2008,201500.00,201500.00,161750.79
00000000000000000283306509,25836285,07FEB2008,3000.00,3000.00,2350.64
00000000000000000283306724,25836285,07FEB2008,230900.00,230900.00,180954.64
00000000000000000283306830,25836285,05OCT2012,24000.00,24000.00,10846.47
00000100000000001194661721,25840980,18MAR2015,81391.82,81391.82,76065.35
00000000000000000017348126,25841149,17NOV2006,55800.29,30000.00,32328.37
00000000000000000016633762,25851759,04DEC2006,152000.00,152000.00,127102.51
00000000000000000279039983,25851759,02MAY2016,0.00,0.00,0.00
00000000000000000355201490,25851759,20JUN2016,0.00,0.00,0.00
00000000000000000359354839,25851759,01SEP2016,0.00,411.33,71.09
00000000000000000021782503,25901921,08JAN2007,108000.00,108000.00,90528.65
00000000000000000279931208,25903211,18MAY2016,20000.00,20000.00,3367.72
00000000000000000016860604,25918036,15NOV2006,250963.23,107363.23,197504.64
00000000000000000061720604,25938137,09DEC2009,161012.50,161012.50,138196.70
00000000000000000018912602,25940385,27JUL2009,19250.00,19250.00,6891.43
00000000000000000024791186,25940385,16JAN2007,46901.00,46901.00,26316.12
00000000000000000021197464,25946732,24NOV2006,177000.00,177000.00,153708.76
00000000000000000082186877,25946732,06MAY2010,21176.49,21176.49,0.00
00000000000000000371910181,25946732,27FEB2017,2700.00,2700.00,2599.32
00000000000000000025831051,25948358,19OCT2006,75359.61,75359.61,41887.88
00000000000000000025831099,25948358,19OCT2006,8453.69,8453.69,4639.90
00000000000000000019370374,25950855,17MAR2009,101941.14,101941.14,81659.74
00000000000000000255473473,25950855,05MAY2015,1650.01,1650.01,691.82
00000100000000001194530738,25950855,26FEB2015,24601.51,24601.51,19367.76
00000000000000000025701118,25953714,05OCT2006,71233.88,71233.88,39588.39
00000000000000000361886450,25965536,04NOV2016,84589.00,84589.00,83332.60
00000000000000000020320667,25972116,10OCT2006,200000.00,200000.00,87046.25
00000000000000000019606791,25973998,25SEP2009,33200.00,33200.00,13087.41
00000000000000000021702360,25975968,03APR2007,204300.00,204300.00,175929.29
00000000000000000061728009,25975968,10DEC2009,85300.00,85300.00,63913.94
00000000000000000280914490,25975968,22JUN2016,86492.20,86492.20,85006.79
00000000000000000357268026,25975968,22JUL2016,15000.00,15000.00,11829.79
00000000000000000359702374,25975968,08SEP2016,0.00,397.23,68.69
00000000000000000364138993,25975968,04NOV2016,0.00,449.24,229.62
00000000000000000234622168,25983102,07APR2014,2716.26,2716.26,82.40
00000000000000000239049855,25999243,09JUL2014,70000.00,70000.00,66421.96
00000000000000000241495422,25999243,25JUL2014,2739.19,2739.19,333.37
00000000000000000018551522,25999530,03JUN2008,240000.00,240000.00,186993.34
00000000000000000149654978,26007387,23APR2012,386291.21,371291.21,371440.04
00000000000000000199233171,26007897,21NOV2013,4266.14,4266.14,872.53
00000000000000000280191187,26010880,20MAY2016,0.00,0.00,0.00
00000000000000000357870621,26012951,29JUL2016,0.00,0.00,0.00
00000000000000000359526120,26012951,05SEP2016,0.00,0.00,0.00
00000000000000000362107405,26012951,10OCT2016,0.00,0.00,0.00
00000000000000000369962360,26012951,30JAN2017,16535.48,16535.48,16276.21
00000000000000000283834962,26036658,13JUL2000,114192.30,114192.30,68089.67
00000000000000000169626991,26044694,10MAY2002,111187.24,111187.24,72218.22
00000000000000000169633666,26044694,24DEC2003,26000.00,26000.00,17891.79
00000000000000000276034214,26044694,10MAR2016,850.00,850.00,0.00
00000000000000000357672895,26044694,27JUL2016,600.00,600.00,0.00
00000000000000000276798015,26046720,24MAR2016,1500.00,1500.00,776.05
00000000000000000146467097,26053208,29DEC2011,96134.41,119960.47,79385.40
00000000000000000016963690,26061065,28NOV2007,319842.28,319842.28,244744.49
00000000000000000236644694,26061065,30APR2014,17036.99,17036.99,11485.70
00000000000000000020775773,26067670,26OCT2006,304200.00,304200.00,254153.44
00000000000000000237952444,26070196,30MAY2014,34630.25,34630.25,29427.42
00000000000000000168903531,26081335,10SEP2004,110000.00,110000.00,64763.12
00000000000000000168906069,26081335,07DEC2009,23280.53,23280.53,17850.93
00000000000000000263326430,26082536,04SEP2015,0.00,963.86,557.82
00000000000000000273785808,26082536,03FEB2016,0.00,0.00,0.00
00000000000000000363897785,26082536,02NOV2016,0.00,507.87,475.14
00000000000000000368159874,26082536,03JAN2017,0.00,71.88,57.92
00000000000000000017763537,26098417,14JUN2007,140000.00,140000.00,94781.72
00000000000000000155731372,26122044,03SEP2012,10996.93,10996.93,0.00
00000000000000000363624618,26122044,03NOV2016,13111.00,13111.00,12521.66
00000000000000000188287872,26124616,21JUN2013,3290.00,3290.00,0.00
00000000000000000018659515,26128206,15NOV2006,135500.00,135500.00,99622.79
00000000000000000021193318,26128428,16NOV2006,147000.00,147000.00,121974.68
00000000000000000021193357,26128428,15MAY2008,35000.00,35000.00,30047.07
